Feature,Importance
I_N_K_min,2.388550904220031e-07
I_N_kappa_max_sum,2.387150115449554e-07
I_N_volume_std,2.3574109905118436e-07
I_O_volume_min,2.181356459274357e-07
I_C_K_median,2.1582578949981645e-07
I_C_surface_area_min,2.1144092215802077e-07
Br_C_kappa_max_std,1.8627040172938612e-07
I_C_kappa_max_sum,1.8563217856724602e-07
I_C_K_min,1.8320728392378403e-07
I_O_volume_max,1.648581487671136e-07
I_N_H_median,1.4985610149049686e-07
I_O_surface_area_min,1.4947067817738109e-07
I_S_kappa_min_min,1.4620156861201484e-07
I_S_surface_area_min,1.4316057548769096e-07
I_O_K_max,1.3848298001469485e-07
I_O_volume_mean,1.365756345928909e-07
Br_C_H_max,1.2127908290441034e-07
I_O_kappa_max_sum,1.1981977558918016e-07
I_S_volume_median,1.1771747698475462e-07
I_C_kappa_max_median,1.1231359291073713e-07
I_O_K_median,1.077981972541909e-07
I_C_kappa_max_min,1.0671585850284078e-07
I_N_volume_max,1.064146683813191e-07
I_C_H_mean,1.0246582397254906e-07
I_C_volume_sum,1.0172348232636142e-07
I_S_volume_mean,9.391829295623497e-08
I_C_kappa_max_mean,8.266157912726961e-08
I_C_volume_min,7.413770081696855e-08
I_N_volume_min,7.118770021039382e-08
I_S_H_mean,6.985491302094979e-08
I_C_kappa_min_std,6.551280346661749e-08
I_S_kappa_min_mean,6.466439422277836e-08
I_S_kappa_max_mean,6.335035242063493e-08
I_O_kappa_max_min,6.158257545737611e-08
I_S_K_min,6.14314353867774e-08
Br_O_H_std,6.116758946853148e-08
I_C_kappa_max_max,6.098035491935537e-08
I_N_kappa_min_median,5.500962818598652e-08
I_N_kappa_max_median,5.252979580923571e-08
I_C_K_sum,4.3819019652782544e-08
I_S_surface_area_std,4.366383679761756e-08
I_O_volume_std,4.280462361559621e-08
I_C_kappa_min_median,3.929724416747888e-08
I_O_H_median,3.8366605368243946e-08
I_N_H_sum,3.8231607640218417e-08
I_C_kappa_min_max,3.49438657268096e-08
I_C_H_std,3.4566290399883334e-08
I_S_surface_area_sum,3.3202168599808795e-08
I_N_surface_area_median,3.041368268351797e-08
I_C_H_max,2.9878048574629534e-08
I_C_volume_max,2.982567667502507e-08
I_S_volume_std,2.980466464637207e-08
I_O_surface_area_max,2.819375038445123e-08
I_N_kappa_max_min,2.8142895846979894e-08
I_O_K_min,2.5949794977249322e-08
I_N_kappa_min_max,2.535173372520927e-08
I_N_K_mean,2.534017414418133e-08
I_S_kappa_min_max,2.4282072217536353e-08
I_N_kappa_max_mean,2.2489344130888078e-08
I_N_H_max,2.199715257810875e-08
I_C_volume_mean,2.046078303554558e-08
I_N_volume_sum,1.933405373319995e-08
I_S_surface_area_max,1.9286542886035465e-08
I_N_surface_area_min,1.8826833787789537e-08
I_N_surface_area_std,1.721638014060424e-08
I_O_kappa_max_std,1.6490568570241876e-08
I_C_H_sum,1.6350745332155722e-08
I_C_H_median,1.604800605453134e-08
I_C_surface_area_sum,1.5406252736485665e-08
I_S_kappa_max_sum,1.4003733917092328e-08
I_C_kappa_min_sum,1.1927219977244457e-08
I_O_H_sum,1.190993859139149e-08
I_C_volume_median,7.597127944801466e-09
I_N_K_max,6.9845655690738476e-09
I_N_kappa_min_min,6.9735947520697175e-09
I_O_kappa_max_max,6.929478011869537e-09
I_N_K_sum,5.68695778213684e-09
I_S_H_max,5.015517557502329e-09
I_N_H_mean,4.648763450841165e-09
I_O_kappa_min_min,3.69606462896747e-09
Br_S_H_std,3.529915607973048e-09
I_N_kappa_max_std,2.279797747423669e-09
Br_S_kappa_min_std,1.8264272895243554e-09
Br_C_K_std,1.4260800193759942e-09
I_S_kappa_max_min,1.0579101594214145e-09
I_C_surface_area_max,9.787676899846822e-10
I_O_H_std,7.542633518561204e-10
I_O_kappa_min_sum,4.780102427744142e-10
I_C_kappa_min_mean,3.882867347317054e-10
Br_N_kappa_max_std,6.066262774779676e-12
Br_N_kappa_min_std,0.0
I_O_K_std,0.0
I_S_kappa_max_std,0.0
I_N_kappa_min_std,0.0
I_C_K_std,0.0
I_O_kappa_min_std,0.0
I_N_K_std,0.0
I_S_H_min,0.0
I_C_kappa_max_std,0.0
I_S_H_std,0.0
I_N_H_std,0.0
I_S_K_std,0.0
I_S_kappa_min_std,0.0
